UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,voltage,current,temperature,voltage_roll_mean,voltage_roll_std,current_roll_mean,current_roll_std,temperature_roll_mean,temperature_roll_std,voltage_lag_1,voltage_lag_3,voltage_lag_5,current_lag_1,current_lag_3,current_lag_5,temperature_lag_1,temperature_lag_3,temperature_lag_5
7035,H36448,H,300.6,310.6,1830,26.2,78,0,0,0,0,0,0,257.53810974238587,5.119080956156187,310.08191226848714,251.19629436185792,3.5217812604189547,5.181928139820846,0.16224404561110328,310.63705321682016,0.5836972141436463,245.9590738526644,248.4626422852737,250.45749108660897,5.317324131181124,5.232721451504034,5.29110655660635,310.24347569437293,310.6643329198919,311.75731786663476
7036,L54215,L,300.6,310.6,1497,38.2,83,0,0,0,0,0,0,248.33394277525755,5.268433671950287,310.6906293416611,251.2261326042015,3.4931743464488827,5.197577134556356,0.16229077175739903,310.6141773677998,0.5758323889820853,257.53810974238587,253.9255203692729,254.09022274363278,5.119080956156187,5.030018148872733,4.898468105980823,310.08191226848714,310.31136042580965,310.41689570936705
7037,L54216,L,300.7,310.6,1540,52.7,85,0,0,0,0,0,0,248.16444911661344,5.347647637802897,309.0731847172224,251.10619571316255,3.5836394403765057,5.216517294367078,0.1681373696857783,310.47798439055475,0.7558186162554429,248.33394277525755,245.9590738526644,248.4626422852737,5.268433671950287,5.317324131181124,5.232721451504034,310.6906293416611,310.24347569437293,310.6643329198919
7038,L54217,L,300.6,310.6,1514,39.5,87,0,0,0,0,0,0,249.34880947374583,5.441954119338314,309.52572666935015,250.67208875406163,3.4977888723750077,5.212318677301306,0.16109417375938645,310.28151622821963,0.717801523785626,248.16444911661344,257.53810974238587,253.9255203692729,5.347647637802897,5.119080956156187,5.030018148872733,309.0731847172224,310.08191226848714,310.31136042580965
7039,L54218,L,300.7,310.6,1654,34.2,89,0,0,0,0,0,0,253.99111410534442,4.962266653972776,310.8724652689376,251.02713755507997,3.6486298915611406,5.190902143336553,0.17957155070625094,310.36373008817344,0.7352499361046059,249.34880947374583,248.33394277525755,245.9590738526644,5.441954119338314,5.268433671950287,5.317324131181124,309.52572666935015,310.6906293416611,310.24347569437293
7040,H36453,H,300.6,310.5,1519,37.0,91,0,0,0,0,0,0,249.93026476272115,5.086282453207909,310.415640583061,250.9744149226912,3.6615621565157825,5.1704197329967085,0.17855050334351905,310.2295623598161,0.5523616193470192,253.99111410534442,248.16444911661344,257.53810974238587,4.962266653972776,5.347647637802897,5.119080956156187,310.8724652689376,309.0731847172224,310.08191226848714
7041,L54220,L,300.7,310.6,1720,30.3,96,0,0,0,0,0,0,255.21397545291492,5.882367203177123,311.10129415659134,251.08679019361938,3.78304213169309,5.268809642716339,0.2631071411909932,310.29800220453853,0.6167939188479143,249.93026476272115,249.34880947374583,248.33394277525755,5.086282453207909,5.441954119338314,5.268433671950287,310.415640583061,309.52572666935015,310.6906293416611
7042,L54221,L,300.6,310.5,1470,37.7,98,0,0,0,0,0,0,247.88240661358654,4.929700032918367,311.07778229655867,251.0287666264507,3.8318971870794143,5.2385075008577715,0.28431967173343775,310.33934714220516,0.6566478343445329,255.21397545291492,253.99111410534442,248.16444911661344,5.882367203177123,4.962266653972776,5.347647637802897,311.10129415659134,310.8724652689376,309.0731847172224
7043,L54222,L,300.6,310.5,1642,29.9,100,0,0,0,0,0,0,255.64903775343936,4.864362926453732,310.2694087891046,251.20111836486734,4.01122863269961,5.221941978615872,0.3020874172606464,310.33515197853467,0.6569804265731164,247.88240661358654,249.93026476272115,249.34880947374583,4.929700032918367,5.086282453207909,5.441954119338314,311.07778229655867,310.415640583061,309.52572666935015
7044,M21903,M,300.7,310.6,2006,19.1,102,0,0,0,0,0,0,255.58114900907785,5.0617222917863,310.4220569409116,252.16332588050872,3.760271873132514,5.196381794676389,0.30392810407040427,310.3530101031885,0.656638606282771,255.64903775343936,255.21397545291492,253.99111410534442,4.864362926453732,5.882367203177123,4.962266653972776,310.2694087891046,311.10129415659134,310.8724652689376
7045,M21904,M,300.7,310.6,1505,35.6,105,0,0,0,0,0,0,251.79484386232505,5.526657064724799,311.2520898163774,251.5889992925026,3.2524481066449504,5.2371394055332505,0.31934744887669375,310.4700278579776,0.7054145415350448,255.58114900907785,247.88240661358654,249.93026476272115,5.0617222917863,4.929700032918367,5.086282453207909,310.4220569409116,311.07778229655867,310.415640583061
7046,M21905,M,300.7,310.6,1609,27.6,108,0,0,0,0,0,0,253.6874233496135,4.980684910610799,310.7367963297588,252.1243473499382,3.0938610064442718,5.208364529399302,0.3290313696335897,310.4746445567874,0.7071676166649403,251.79484386232505,255.64903775343936,255.21397545291492,5.526657064724799,4.864362926453732,5.882367203177123,311.2520898163774,310.2694087891046,311.10129415659134
7047,M21906,M,300.7,310.5,1863,22.2,111,0,0,0,0,0,0,255.60197128232554,5.264320682542371,311.17619354962244,252.86809956650941,2.9255423798188778,5.200031833873249,0.32615465800876225,310.6849454400274,0.5360960771128573,253.6874233496135,255.58114900907785,247.88240661358654,4.980684910610799,5.0617222917863,4.929700032918367,310.7367963297588,310.4220569409116,311.07778229655867
7048,L54227,L,300.6,310.4,1401,42.6,114,0,0,0,0,0,0,248.59497262254422,5.238379270413979,310.5992601940346,252.79271588138923,3.034003004236429,5.179674348980815,0.31555799083888736,310.79229879249584,0.35510521371903014,255.60197128232554,251.79484386232505,255.64903775343936,5.264320682542371,5.526657064724799,4.864362926453732,311.17619354962244,311.2520898163774,310.2694087891046
7049,L54228,L,300.6,310.4,2007,19.8,116,0,0,0,0,0,0,262.8489405208271,4.875733373413998,310.3775558820369,253.67849852293753,4.405702805360065,5.171021020924938,0.3232743623466775,310.74280785380574,0.37653226259864536,248.59497262254422,253.6874233496135,255.58114900907785,5.238379270413979,4.980684910610799,5.0617222917863,310.5992601940346,310.7367963297588,310.4220569409116
7050,L54229,L,300.6,310.4,1494,47.3,118,0,0,0,0,0,0,247.89077007232615,5.509411607232081,310.957649417552,253.47454905389804,4.639498839314355,5.213333936327355,0.3382931923806564,310.7970087372548,0.36297077014248313,262.8489405208271,255.60197128232554,251.79484386232505,4.875733373413998,5.264320682542371,5.526657064724799,310.3775558820369,311.17619354962244,311.2520898163774
7051,L54230,L,300.6,310.4,1457,47.7,120,0,0,0,0,0,0,250.50347731947244,5.324787728083188,309.13639191181846,253.00349924055382,4.682204242388666,5.157575988817961,0.25026819049002974,310.60051851277757,0.6204572293562778,247.89077007232615,248.59497262254422,253.6874233496135,5.509411607232081,5.238379270413979,4.980684910610799,310.957649417552,310.5992601940346,310.7367963297588
7052,L54231,L,300.6,310.4,1556,37.7,122,0,0,0,0,0,0,252.76446005220922,5.069246576486084,310.26505991423227,253.49170458441603,4.330196743911195,5.171530643174734,0.2398228083314717,310.5192462745449,0.6040055689678013,250.50347731947244,262.8489405208271,255.60197128232554,5.324787728083188,4.875733373413998,5.264320682542371,309.13639191181846,310.3775558820369,311.17619354962244
7053,H36466,H,300.6,310.4,1510,42.8,124,0,0,0,0,0,0,250.46967082615927,5.111690471495041,310.4915076903255,252.97376789168806,4.353178302828436,5.196263397678864,0.2162166000054808,310.541456164667,0.5978500753931888,252.76446005220922,247.89077007232615,248.59497262254422,5.069246576486084,5.509411607232081,5.238379270413979,310.26505991423227,310.957649417552,310.5992601940346
7054,H36467,H,300.7,310.5,1567,38.7,129,0,0,0,0,0,0,250.1225340725524,5.371068390629709,311.3800379531718,252.42790639803553,4.332088312471655,5.227198007563205,0.21695686682434603,310.63725426589303,0.6509832642690219,250.46967082615927,250.50347731947244,262.8489405208271,5.111690471495041,5.324787728083188,4.875733373413998,310.4915076903255,309.13639191181846,310.3775558820369
7055,H36468,H,300.7,310.5,1476,43.1,134,0,0,0,0,0,0,250.6182590604326,5.216583923272358,310.3185674342488,252.31024791784625,4.3670295327125235,5.196190693417961,0.18986981947416312,310.54390202768013,0.6191755299457784,250.1225340725524,252.76446005220922,247.89077007232615,5.371068390629709,5.069246576486084,5.509411607232081,311.3800379531718,310.26505991423227,310.957649417552
7056,L54235,L,300.8,310.6,1663,30.6,139,0,0,0,0,0,0,252.45722346221476,4.93120132074228,310.28996479518827,252.18722792910634,4.341174609618072,5.1912423344311085,0.19663465778088773,310.4992188742231,0.6198310787978988,250.6182590604326,250.46967082615927,250.50347731947244,5.216583923272358,5.111690471495041,5.324787728083188,310.3185674342488,310.4915076903255,309.13639191181846
7057,M21916,M,300.8,310.5,1409,50.6,141,0,0,0,0,0,0,246.11219934669742,4.972687150167524,310.1994646861222,251.23825073554357,4.544252730286419,5.162078981193624,0.20599557968578938,310.4015459878731,0.5767603999990433,252.45722346221476,250.1225340725524,252.76446005220922,4.93120132074228,5.371068390629709,5.069246576486084,310.28996479518827,311.3800379531718,310.26505991423227
7058,L54237,L,300.8,310.6,1666,36.2,144,0,0,0,0,0,0,253.81099639599154,5.427853016979476,309.8308858991666,251.75985311288832,4.506335127605439,5.1810263558501735,0.22189378929513345,310.3247085583863,0.5982748490343984,246.11219934669742,250.6182590604326,250.46967082615927,4.972687150167524,5.216583923272358,5.111690471495041,310.1994646861222,310.3185674342488,310.4915076903255
7059,L54238,L,300.7,310.6,1520,45.9,146,0,0,0,0,0,0,251.5811733584457,5.036765066305786,311.21460560629964,250.63307639665013,2.2884083690487604,5.197129525139353,0.2022501414570141,310.40841353081254,0.6616858810867337,253.81099639599154,252.45722346221476,250.1225340725524,5.427853016979476,4.93120132074228,5.371068390629709,309.8308858991666,310.28996479518827,311.3800379531718
7060,L54239,L,300.6,310.5,1644,33.8,148,0,0,0,0,0,0,253.15871789851872,5.06873242328669,310.14005011543577,251.15987117926937,2.1912657266058466,5.153061606744814,0.17246319418169928,310.32665360060093,0.6363058182117804,251.5811733584457,246.11219934669742,250.6182590604326,5.036765066305786,4.972687150167524,5.216583923272358,311.21460560629964,310.1994646861222,310.3185674342488
7061,H36474,H,300.6,310.4,1479,35.6,150,0,0,0,0,0,0,251.74522640429282,5.064216748317276,310.7799268859192,251.28404608775145,2.1851113148023438,5.127004508768222,0.16306297512027582,310.491007098011,0.49019031575127975,253.15871789851872,253.81099639599154,252.45722346221476,5.06873242328669,5.427853016979476,4.93120132074228,310.14005011543577,309.8308858991666,310.28996479518827
7062,L54241,L,300.6,310.4,1446,49.7,155,0,0,0,0,0,0,246.56826661827915,5.067457161705497,310.3908557169263,250.66442674435842,2.5642861756173674,5.1268255672901635,0.16313436598769204,310.5035866782804,0.4853377543051298,251.74522640429282,251.5811733584457,246.11219934669742,5.064216748317276,5.036765066305786,4.972687150167524,310.7799268859192,311.21460560629964,310.1994646861222
7063,M21922,M,300.6,310.4,1407,51.1,157,0,0,0,0,0,0,253.36064879472906,5.133810213403119,309.81922614482346,250.9535245412154,2.699299918084052,5.1290375414809715,0.16305628822050727,310.4363585237302,0.5315576494233939,246.56826661827915,253.15871789851872,253.81099639599154,5.067457161705497,5.06873242328669,5.427853016979476,310.3908557169263,310.14005011543577,309.8308858991666
7064,L54243,L,300.7,310.4,1234,51.7,160,0,0,0,0,0,0,248.3656964457698,5.337024469242367,310.0102695384545,250.77784077853715,2.8141239346829257,5.125633149342237,0.1577092646739095,310.29938168225846,0.42770397586895004,253.36064879472906,251.74522640429282,251.5811733584457,5.133810213403119,5.064216748317276,5.036765066305786,309.81922614482346,310.7799268859192,311.21460560629964
7065,M21924,M,300.8,310.5,1696,29.7,162,0,0,0,0,0,0,255.72158280141983,5.2915011893477235,310.21654945875827,251.28817315263586,3.2160080365662624,5.133124875949774,0.16415738153674844,310.2891798847094,0.4284116058450866,248.3656964457698,246.56826661827915,253.15871789851872,5.337024469242367,5.067457161705497,5.06873242328669,310.0102695384545,310.3908557169263,310.14005011543577
7066,L54245,L,300.8,310.6,1384,52.9,165,0,0,0,0,0,0,250.06124844475886,5.537495127281374,310.6793505823495,251.04857565089029,3.2084777492237317,5.193754256603683,0.19105315526969308,310.32811846342554,0.44583242545630586,255.72158280141983,253.36064879472906,251.74522640429282,5.2915011893477235,5.133810213403119,5.064216748317276,310.21654945875827,309.81922614482346,310.7799268859192
7067,M21926,M,300.8,310.7,1572,36.2,167,0,0,0,0,0,0,254.5280637476198,5.304678770492511,310.4686667731103,251.8901620909825,2.8539507556794512,5.226953418636183,0.17667406018596285,310.35503867212435,0.4453280963853817,250.06124844475886,248.3656964457698,246.56826661827915,5.537495127281374,5.337024469242367,5.067457161705497,310.6793505823495,310.0102695384545,310.3908557169263
7068,M21927,M,300.8,310.7,1386,42.1,170,0,0,0,0,0,0,249.55335418095362,5.228354894573795,310.38798281248455,251.46439786947872,2.8531391931721646,5.207003606395614,0.16213330500250642,310.41074836345615,0.40554045020547136,254.5280637476198,255.72158280141983,253.36064879472906,5.304678770492511,5.2915011893477235,5.133810213403119,310.4686667731103,310.21654945875827,309.81922614482346
7069,L54248,L,300.8,310.7,1461,42.8,173,0,0,0,0,0,0,249.35940749222678,5.067148467348913,310.53145017326324,251.24222128285686,2.9285444415956308,5.210041946499926,0.15883984302829512,310.3424328201525,0.29849247826436937,249.55335418095362,250.06124844475886,248.3656964457698,5.228354894573795,5.537495127281374,5.337024469242367,310.38798281248455,310.6793505823495,310.0102695384545
7070,L54249,L,300.8,310.7,1525,39.4,175,0,0,0,0,0,0,253.74142217175466,5.2199730234689214,310.1664919046601,251.30049171018044,2.9763221953691907,5.225166006518149,0.15089132757051532,310.34507699907493,0.29661167392509524,249.35940749222678,254.5280637476198,255.72158280141983,5.067148467348913,5.304678770492511,5.2915011893477235,310.53145017326324,310.4686667731103,310.21654945875827
7071,L54250,L,300.7,310.7,1333,61.0,177,0,0,0,0,0,0,252.0572656098377,5.04538917551242,311.2787355311243,251.33169563073488,2.9831308168935737,5.223283249237665,0.15322218149733244,310.39495786359544,0.4013240848749347,253.74142217175466,249.55335418095362,250.06124844475886,5.2199730234689214,5.228354894573795,5.537495127281374,310.1664919046601,310.38798281248455,310.6793505823495
7072,H36485,H,300.7,310.6,1505,40.6,179,0,0,0,0,0,0,250.77410978220726,5.001704620846805,311.1053093927623,251.75227994712776,2.493176456431045,5.216707995151795,0.16182168219860357,310.4664032311791,0.4598414281997844,252.0572656098377,249.35940749222678,254.5280637476198,5.04538917551242,5.067148467348913,5.304678770492511,311.2787355311243,310.53145017326324,310.4686667731103
7073,M21932,M,300.7,310.6,1439,41.7,184,0,0,0,0,0,0,247.14719796156334,4.889877448209597,310.52382386560953,251.13093486381118,2.802827782483175,5.192314718632442,0.19139028080178655,310.5368630032577,0.39970828322977925,250.77410978220726,253.74142217175466,249.55335418095362,5.001704620846805,5.2199730234689214,5.228354894573795,311.1053093927623,310.1664919046601,310.38798281248455
7074,L54253,L,300.7,310.6,1491,43.2,187,0,0,0,0,0,0,246.07654107876786,5.450947246436051,310.52390363916453,250.90201932711096,3.128345711227163,5.20370699635181,0.2039401297953825,310.5882264133287,0.3550251437335292,247.14719796156334,252.0572656098377,249.35940749222678,4.889877448209597,5.04538917551242,5.067148467348913,310.52382386560953,311.2787355311243,310.53145017326324
7075,M21934,M,300.7,310.6,1488,39.2,189,0,0,0,0,0,0,248.95882044434546,5.242913339153214,311.2256315696208,250.22574309140356,2.6677759431540142,5.19884821133236,0.20218732456754226,310.6891346244149,0.38016116147014223,246.07654107876786,250.77410978220726,253.74142217175466,5.450947246436051,5.001704620846805,5.2199730234689214,310.52390363916453,311.1053093927623,310.1664919046601
7076,L54255,L,300.7,310.5,1536,47.4,192,0,0,0,0,0,0,253.1673958468145,5.379590267500571,310.776246814307,250.5363578316091,2.8228178124812877,5.1830577253542796,0.1774542165223136,310.6988242476107,0.38111772698284546,248.95882044434546,247.14719796156334,252.0572656098377,5.242913339153214,4.889877448209597,5.04538917551242,311.2256315696208,310.52382386560953,311.2787355311243
7077,L54256,L,300.7,310.5,1960,21.0,194,0,0,0,0,0,0,259.7972829554809,5.209425437004106,310.4240756849767,251.06327975239523,3.9266787570010826,5.1735323920054395,0.17269312811941176,310.69436513879725,0.3843568899216151,253.1673958468145,246.07654107876786,250.77410978220726,5.379590267500571,5.450947246436051,5.001704620846805,310.776246814307,310.52390363916453,311.1053093927623
7078,M21937,M,300.7,310.5,1594,31.0,196,0,0,0,0,0,0,251.72942126264314,5.346784223056263,310.52243325619196,251.28088646056418,3.8938640767256936,5.185375324853686,0.18074364537381055,310.707810183168,0.3746783390338442,259.7972829554809,248.95882044434546,247.14719796156334,5.209425437004106,5.242913339153214,4.889877448209597,310.4240756849767,311.2256315696208,310.52382386560953
7079,L54258,L,300.7,310.5,1357,52.6,199,0,0,0,0,0,0,244.9494395745938,5.416012429121735,310.18031756320073,250.83988966880082,4.357751122014631,5.220261721030968,0.18887375728965736,310.67269692216183,0.408012924592518,251.72942126264314,253.1673958468145,246.07654107876786,5.346784223056263,5.379590267500571,5.450947246436051,310.52243325619196,310.776246814307,310.52390363916453
7080,L54259,L,300.7,310.5,1445,41.1,201,0,0,0,0,0,0,248.82552250120352,5.036615744120633,310.50192562416925,250.34829970174573,4.270468759540221,5.201925993096139,0.19760326077901483,310.7062402941127,0.3741566306252622,244.9494395745938,259.7972829554809,248.95882044434546,5.416012429121735,5.209425437004106,5.242913339153214,310.18031756320073,310.4240756849767,311.2256315696208
7081,L54260,L,300.7,310.4,1543,47.3,203,0,0,0,0,0,0,251.95054419653428,5.404407314456712,310.3954651068431,250.33762756041543,4.265854282502897,5.237827806990568,0.1986143515755677,310.6179132516846,0.32502177953444844,248.82552250120352,251.72942126264314,253.1673958468145,5.036615744120633,5.346784223056263,5.379590267500571,310.50192562416925,310.52243325619196,310.776246814307
7082,L54261,L,300.7,310.4,1366,52.6,205,0,0,0,0,0,0,249.17977691886242,5.224134429199794,310.30499018453907,250.17819427408094,4.277506107356177,5.2600707878258675,0.18089739063970176,310.53788133086226,0.28811015999915685,251.95054419653428,244.9494395745938,259.7972829554809,5.404407314456712,5.416012429121735,5.209425437004106,310.3954651068431,310.18031756320073,310.4240756849767
7083,L54262,L,300.7,310.3,1458,40.0,207,0,0,0,0,0,0,251.69909983545773,5.038278878416751,310.0565084365985,250.63338446147037,4.159697645254215,5.274910930846583,0.15072456018866767,310.49114978796115,0.326045507838457,249.17977691886242,248.82552250120352,251.72942126264314,5.224134429199794,5.036615744120633,5.346784223056263,310.30499018453907,310.50192562416925,310.52243325619196
7084,L54263,L,300.7,310.4,1416,61.8,209,1,0,0,1,1,0,247.07976305428144,5.428095030607052,311.0652355605409,250.73370665902172,4.048189150133644,5.272625709263684,0.14790590065341785,310.5452829800988,0.37356372254809306,251.69909983545773,251.95054419653428,244.9494395745938,5.038278878416751,5.404407314456712,5.416012429121735,310.0565084365985,310.3954651068431,310.18031756320073
7085,L54264,L,300.6,310.3,1794,24.4,211,0,0,0,0,0,0,255.75515537396424,5.207454429076617,309.9985392414331,251.4133401519836,4.2809166701580565,5.269079818256023,0.14911745423813053,310.42257374728007,0.32342398171723163,247.07976305428144,249.17977691886242,248.82552250120352,5.428095030607052,5.224134429199794,5.036615744120633,311.0652355605409,310.30499018453907,310.50192562416925
7086,L54265,L,300.6,310.3,1484,41.0,213,0,0,0,0,0,0,250.67005247046114,5.395075063819715,311.1497888718082,251.16360581434827,4.2398679307854525,5.270628297887938,0.1504668295106437,310.45992795303016,0.38459668336229574,255.75515537396424,251.69909983545773,251.95054419653428,5.207454429076617,5.038278878416751,5.404407314456712,309.9985392414331,310.0565084365985,310.3954651068431
7087,L54266,L,300.6,310.4,2514,13.4,215,0,0,0,0,0,0,272.1279307145035,5.273193964362298,310.3189823531993,252.3966705902505,7.539130297327809,5.277005150623757,0.14892822693529256,310.44941861985245,0.3871128597748999,250.67005247046114,247.07976305428144,249.17977691886242,5.395075063819715,5.428095030607052,5.224134429199794,311.1497888718082,311.0652355605409,310.30499018453907
7088,L54267,L,300.6,310.3,1648,30.5,217,1,1,0,0,0,0,249.64550644827074,5.131111309329362,310.74880346221585,252.18827910881328,7.588264207433454,5.255437859251067,0.15325395206409476,310.4720556404548,0.39831354142297043,272.1279307145035,255.75515537396424,251.69909983545773,5.273193964362298,5.207454429076617,5.038278878416751,310.3189823531993,309.9985392414331,310.0565084365985
7089,M21948,M,300.6,310.3,1614,32.7,0,0,0,0,0,0,0,254.07660786647105,5.085200586932064,309.66633322136244,253.100995938001,7.157515480856762,5.2223566750321,0.15041935946382712,310.42065720627096,0.4673260360901368,249.64550644827074,250.67005247046114,247.07976305428144,5.131111309329362,5.395075063819715,5.428095030607052,310.74880346221585,311.1497888718082,311.0652355605409
7090,L54269,L,300.6,310.2,1622,34.1,3,0,0,0,0,0,0,253.23400091774957,4.60756063625634,309.95465482627776,253.5418437796556,6.998926899884177,5.1794511642456715,0.24237241790124675,310.3659301264818,0.48832431685159866,254.07660786647105,272.1279307145035,255.75515537396424,5.085200586932064,5.273193964362298,5.207454429076617,309.66633322136244,310.3189823531993,309.9985392414331
7091,M21950,M,300.6,310.2,1478,40.1,5,0,0,0,0,0,0,248.66753860744157,5.09082333380229,309.6403619655502,253.21354322074635,7.157075781879768,5.148092766180229,0.23000377585130471,310.2904198123525,0.5390015987967378,253.23400091774957,249.64550644827074,250.67005247046114,4.60756063625634,5.131111309329362,5.395075063819715,309.95465482627776,310.74880346221585,311.1497888718082
7092,L54271,L,300.6,310.2,1318,51.0,8,0,0,0,0,0,0,244.22371119127575,4.97813210506169,310.63867598471285,252.7179366479877,7.623816150855395,5.123492533766418,0.23408645354931706,310.3237883923699,0.5502161147189207,248.66753860744157,254.07660786647105,272.1279307145035,5.09082333380229,5.085200586932064,5.273193964362298,309.6403619655502,309.66633322136244,310.3189823531993
7093,L54272,L,300.7,310.2,1493,35.9,10,0,0,0,0,0,0,246.07029761845504,5.291423108069725,309.9844322178482,252.15505642628742,7.909824334999665,5.148806956731716,0.2375100746973755,310.3165807704949,0.5545613377922307,244.22371119127575,253.23400091774957,249.64550644827074,4.97813210506169,4.60756063625634,5.131111309329362,310.63867598471285,309.95465482627776,310.74880346221585
7094,H36507,H,300.7,310.3,1369,50.7,12,0,0,0,0,0,0,247.10244653249677,5.536669760915937,310.11208979972866,252.15732477410893,7.908210231341582,5.1596644297626035,0.2536305711724251,310.22126619441366,0.48970834570673194,246.07029761845504,248.66753860744157,254.07660786647105,5.291423108069725,5.09082333380229,5.085200586932064,309.9844322178482,309.6403619655502,309.66633322136244
7095,L54274,L,300.6,310.2,1447,45.9,17,0,0,0,0,0,0,252.12886091951782,5.20696382334454,310.05473784139417,251.79469532866432,7.807400517646972,5.159615369189396,0.25362034711325737,310.22688605440976,0.48718430726473444,247.10244653249677,244.22371119127575,253.23400091774957,5.536669760915937,4.97813210506169,4.60756063625634,310.11208979972866,310.63867598471285,309.95465482627776
7096,L54275,L,300.6,310.1,1485,49.9,19,0,0,0,0,0,0,249.43591909824156,4.9889014866375065,310.50753049163325,251.6712819914423,7.836851839689801,5.1189980114711755,0.24406597210342604,310.1626602163923,0.3832462292770353,252.12886091951782,246.07029761845504,248.66753860744157,5.20696382334454,5.291423108069725,5.09082333380229,310.05473784139417,309.9844322178482,309.6403619655502
7097,L54276,L,300.6,310.2,1489,47.8,21,0,0,0,0,0,0,249.00793044706336,4.929109651631368,309.5028896378533,249.3592819646983,3.125375427205452,5.084589580198083,0.24416651525297692,310.0810509448576,0.4302659286404217,249.43591909824156,247.10244653249677,244.22371119127575,4.9889014866375065,5.536669760915937,4.97813210506169,310.50753049163325,310.11208979972866,310.63867598471285
7098,M21957,M,300.6,310.2,1233,52.3,23,0,0,0,0,0,0,244.75087281770675,5.2997826977762035,311.07936049262526,248.86981860164195,3.442730031403522,5.101456719042766,0.2533891138985421,310.1141066478986,0.4950825585283099,249.00793044706336,252.12886091951782,246.07029761845504,4.929109651631368,5.20696382334454,5.291423108069725,309.5028896378533,310.05473784139417,309.9844322178482
7099,L54278,L,300.7,310.2,1642,32.6,26,0,0,0,0,0,0,253.66848640864944,5.080942735566453,310.27950370474167,248.82900645585977,3.3759181892303367,5.101030933906205,0.2534230402876309,310.1754236962365,0.47084061924316106,244.75087281770675,249.43591909824156,247.10244653249677,5.2997826977762035,4.9889014866375065,5.536669760915937,311.07936049262526,310.50753049163325,310.11208979972866
7100,M21959,M,300.7,310.2,1373,44.1,28,0,0,0,0,0,0,246.80201816174144,5.334638943563302,310.8290924031554,248.185808180259,3.039354421606257,5.1737387646369015,0.19327718068309332,310.2628674539243,0.505227976642692,253.66848640864944,249.00793044706336,252.12886091951782,5.080942735566453,4.929109651631368,5.20696382334454,310.27950370474167,309.5028896378533,310.05473784139417
7101,L54280,L,300.7,310.2,1569,32.8,31,0,0,0,0,0,0,251.3425688600799,5.36591920433213,309.59436765098707,248.45331120552277,3.1999404994672376,5.201248351689886,0.19963722545544374,310.258268022468,0.5116927388814646,246.80201816174144,244.75087281770675,249.43591909824156,5.334638943563302,5.2997826977762035,4.9889014866375065,310.8290924031554,311.07936049262526,310.50753049163325
7102,L54281,L,300.8,310.2,1850,22.8,33,0,0,0,0,0,0,256.7010077759889,5.514073260098923,310.40152643153385,249.70104086399405,3.7523809068799028,5.254842467193609,0.2049526958249665,310.2345530671501,0.4973992242082879,251.3425688600799,253.66848640864944,249.00793044706336,5.36591920433213,5.080942735566453,4.929109651631368,309.59436765098707,310.27950370474167,309.5028896378533
7103,M21962,M,300.8,310.3,1494,42.2,35,0,0,0,0,0,0,248.21670287065484,5.454650748420769,310.22528096736596,249.91568138921406,3.579005439839838,5.2711652312287125,0.21446868391856858,310.25863794210187,0.4897140452177904,256.7010077759889,246.80201816174144,244.75087281770675,5.514073260098923,5.334638943563302,5.2997826977762035,310.40152643153385,310.8290924031554,311.07936049262526
7104,H36517,H,300.8,310.3,1777,30.1,38,0,0,0,0,0,0,258.1236069219824,5.334548666776447,310.2667349900543,251.01779742816265,4.25039440006555,5.2509531218147645,0.19533755922154264,310.2741024611344,0.4870063090414924,248.21670287065484,251.3425688600799,253.66848640864944,5.454650748420769,5.36591920433213,5.080942735566453,310.22528096736596,309.59436765098707,310.27950370474167
7105,L54284,L,300.9,310.4,1454,43.1,43,0,0,0,0,0,0,247.2751480921538,5.198968149426765,310.3296663308278,250.53242614542623,4.384439431474658,5.250153554422987,0.19555386989488951,310.30159531007774,0.480969419818851,258.1236069219824,256.7010077759889,246.80201816174144,5.334548666776447,5.514073260098923,5.334638943563302,310.2667349900543,310.40152643153385,310.8290924031554
7106,L54285,L,300.9,310.4,1536,34.2,45,0,0,0,0,0,0,251.36145804223253,5.278266940139981,310.41814628290484,250.72498003982537,4.373200942017226,5.279090099773234,0.1726706329158356,310.292656889205,0.47753535317588647,247.2751480921538,248.21670287065484,251.3425688600799,5.198968149426765,5.454650748420769,5.36591920433213,310.3296663308278,310.22528096736596,309.59436765098707
7107,L54286,L,300.8,310.5,1482,39.0,47,0,0,0,0,0,0,245.17203769340395,4.955641919261148,310.88753437240183,250.34139076445936,4.696801280188932,5.281743326536212,0.16679939465532131,310.43112136265984,0.42042081120051994,251.36145804223253,258.1236069219824,256.7010077759889,5.278266940139981,5.334548666776447,5.514073260098923,310.41814628290484,310.2667349900543,310.40152643153385
7108,H36521,H,300.9,310.5,1512,41.2,49,0,0,0,0,0,0,248.17223425163343,5.184849417654779,311.5713110298317,250.6835269078521,4.3566074727970125,5.27024999852407,0.169358392926587,310.48031641638045,0.5213657173250846,245.17203769340395,247.2751480921538,248.21670287065484,4.955641919261148,5.198968149426765,5.454650748420769,310.88753437240183,310.3296663308278,310.22528096736596
